연료원,지역,거래일,충전량 합계(Wh),방전량 합계(Wh)
ESS,제주도,2023-10-22,85282624,76192387
ESS,충청남도,2023-10-22,507219989,451073038
ESS,충청북도,2023-10-22,210979487,189056571
ESS,강원도,2023-10-23,347606278,314346382
ESS,경기도,2023-10-23,89807609,79285796
ESS,경상남도,2023-10-23,162623246,152258589
ESS,경상북도,2023-10-23,372652422,359517021
ESS,광주시,2023-10-23,11045920,10011760
ESS,대구시,2023-10-23,13403098,11631480
ESS,대전시,2023-10-23,270280,228240
ESS,부산시,2023-10-23,12631660,10997724
ESS,서울시,2023-10-23,504880,442000
ESS,세종시,2023-10-23,7684560,6883080
ESS,울산시,2023-10-23,2068500,1657460
ESS,인천시,2023-10-23,33072764,25529682
ESS,전라남도,2023-10-23,2429418809,2184773522
ESS,전라북도,2023-10-23,306347318,272307878
ESS,제주도,2023-10-23,40257190,34243843
ESS,충청남도,2023-10-23,478062898,425431947
ESS,충청북도,2023-10-23,195582876,175264594
ESS,강원도,2023-10-24,329838906,298661567
ESS,경기도,2023-10-24,59108708,51147323
ESS,경상남도,2023-10-24,160194761,140242299
ESS,경상북도,2023-10-24,423268462,348593560
ESS,광주시,2023-10-24,10322360,9083480
ESS,대구시,2023-10-24,12828936,11072736
ESS,대전시,2023-10-24,267800,227680
ESS,부산시,2023-10-24,13003692,10881016
ESS,서울시,2023-10-24,323800,272160
ESS,세종시,2023-10-24,6955740,6211520
ESS,울산시,2023-10-24,1828360,1458680
ESS,인천시,2023-10-24,29217512,28704519
ESS,전라남도,2023-10-24,2184434499,1972601411
ESS,전라북도,2023-10-24,306258507,272234685
ESS,제주도,2023-10-24,31426291,23997747
ESS,충청남도,2023-10-24,268910033,233780428
ESS,충청북도,2023-10-24,141610822,126294788
ESS,강원도,2023-10-25,355018042,310335341
ESS,경기도,2023-10-25,82063917,73570953
ESS,경상남도,2023-10-25,175990370,152194082
ESS,경상북도,2023-10-25,413867202,370274994
ESS,광주시,2023-10-25,11382200,10010720
ESS,대구시,2023-10-25,12785856,11057488
ESS,대전시,2023-10-25,268760,228000
ESS,부산시,2023-10-25,12302388,11775292
ESS,서울시,2023-10-25,421880,362920
ESS,세종시,2023-10-25,7668400,6860300
ESS,울산시,2023-10-25,2071760,1664300
ESS,인천시,2023-10-25,25417388,20334912
ESS,전라남도,2023-10-25,2455479894,2207491090
ESS,전라북도,2023-10-25,309773245,272700240
ESS,제주도,2023-10-25,35331318,31467802
ESS,충청남도,2023-10-25,523427127,464508877
ESS,충청북도,2023-10-25,211920137,187231594
ESS,강원도,2023-10-26,215836968,197803538
ESS,경기도,2023-10-26,54577566,45911270
ESS,경상남도,2023-10-26,170535111,150091624
ESS,경상북도,2023-10-26,390467115,364129578
ESS,광주시,2023-10-26,10969000,9670240
ESS,대구시,2023-10-26,12168434,10559070
ESS,대전시,2023-10-26,263200,223200
ESS,부산시,2023-10-26,12221440,11123236
ESS,서울시,2023-10-26,222800,179320
ESS,세종시,2023-10-26,7117300,6359000
ESS,울산시,2023-10-26,2053480,1377500
ESS,인천시,2023-10-26,46546231,27920220
ESS,전라남도,2023-10-26,2404290562,2150286486
ESS,전라북도,2023-10-26,295956783,266059193
ESS,제주도,2023-10-26,53252841,45166384
ESS,충청남도,2023-10-26,453083095,400574113
ESS,충청북도,2023-10-26,188990799,171079306
ESS,강원도,2023-10-27,171000124,154309831
ESS,경기도,2023-10-27,78847911,69812490
ESS,경상남도,2023-10-27,161274316,145962758
ESS,경상북도,2023-10-27,275734500,255819922
ESS,광주시,2023-10-27,11370160,10026080
ESS,대구시,2023-10-27,11520818,9887732
ESS,대전시,2023-10-27,268000,228160
ESS,부산시,2023-10-27,12247380,11206128
ESS,서울시,2023-10-27,444120,380360
ESS,세종시,2023-10-27,6296300,2983880
ESS,울산시,2023-10-27,1323300,1048480
ESS,인천시,2023-10-27,27022125,34018328
ESS,전라남도,2023-10-27,2497139069,2254856285
ESS,전라북도,2023-10-27,296359017,263108918
ESS,제주도,2023-10-27,104455259,94214073
ESS,충청남도,2023-10-27,511016497,450977209
ESS,충청북도,2023-10-27,124389140,109399155
ESS,강원도,2023-10-28,337217547,296333032
ESS,경기도,2023-10-28,95710678,84547050
ESS,경상남도,2023-10-28,168665082,149361550
ESS,경상북도,2023-10-28,396892861,340339552
ESS,광주시,2023-10-28,11385920,10046240
ESS,대구시,2023-10-28,12862618,10515100
ESS,대전시,2023-10-28,266920,227480
ESS,부산시,2023-10-28,12944036,12622824
ESS,서울시,2023-10-28,530120,466120
ESS,세종시,2023-10-28,3831720,5916120
ESS,울산시,2023-10-28,1443900,1187520
ESS,인천시,2023-10-28,28328878,24395478
ESS,전라남도,2023-10-28,2458697670,2224660536
ESS,전라북도,2023-10-28,291421387,257967507
ESS,제주도,2023-10-28,82664519,73694950
ESS,충청남도,2023-10-28,576645146,516074013
ESS,충청북도,2023-10-28,203679750,181296686
ESS,강원도,2023-10-29,343173293,303954198
ESS,경기도,2023-10-29,106239125,94519733
ESS,경상남도,2023-10-29,158567487,138952366
ESS,경상북도,2023-10-29,355637479,303194554
ESS,광주시,2023-10-29,10932720,9635200
ESS,대구시,2023-10-29,12505418,11461144
ESS,대전시,2023-10-29,267600,227840
ESS,부산시,2023-10-29,14342364,11649672
ESS,서울시,2023-10-29,530480,466360
ESS,세종시,2023-10-29,5427520,4741500
ESS,울산시,2023-10-29,1351300,995380
ESS,인천시,2023-10-29,34770127,28896317
ESS,전라남도,2023-10-29,2476116627,2233399559
ESS,전라북도,2023-10-29,299416105,264872744
ESS,제주도,2023-10-29,40443725,34372591
ESS,충청남도,2023-10-29,590877385,526473620
ESS,충청북도,2023-10-29,216484840,191912465
ESS,강원도,2023-10-30,369507079,329434544
ESS,경기도,2023-10-30,103441264,92017833
ESS,경상남도,2023-10-30,167630361,149301082
ESS,경상북도,2023-10-30,396885157,357113933
ESS,광주시,2023-10-30,11368520,9878280
ESS,대구시,2023-10-30,12993838,11238504
ESS,대전시,2023-10-30,266880,227880
ESS,부산시,2023-10-30,13405604,13325184
ESS,서울시,2023-10-30,508520,445840
ESS,세종시,2023-10-30,7991000,7177960
ESS,울산시,2023-10-30,1836040,1640220
ESS,인천시,2023-10-30,23361800,19376400
ESS,전라남도,2023-10-30,2450520365,2170203749
ESS,전라북도,2023-10-30,300955965,269192548
ESS,제주도,2023-10-30,34498656,25395183
ESS,충청남도,2023-10-30,518724773,462626105
ESS,충청북도,2023-10-30,210811366,189241450
ESS,강원도,2023-10-31,352358480,318175112
ESS,경기도,2023-10-31,81558845,71767454
ESS,경상남도,2023-10-31,175055394,148532124
ESS,경상북도,2023-10-31,426182901,362917684
ESS,광주시,2023-10-31,11207960,9725640
ESS,대구시,2023-10-31,13001246,11288786
ESS,대전시,2023-10-31,267760,228280
ESS,부산시,2023-10-31,14699936,13086048
ESS,서울시,2023-10-31,431400,372880
ESS,세종시,2023-10-31,7105060,6343460
ESS,울산시,2023-10-31,1903300,1618220
ESS,인천시,2023-10-31,30368819,19734825
ESS,전라남도,2023-10-31,2272179080,2014409602
ESS,전라북도,2023-10-31,302782523,267287230
ESS,제주도,2023-10-31,31106929,28862656
ESS,충청남도,2023-10-31,494357973,438205487
ESS,충청북도,2023-10-31,199983041,179791353
ESS,강원도,2023-11-01,109041981,93477077
ESS,경기도,2023-11-01,22412821,17490745
ESS,경상남도,2023-11-01,170324970,149480906
ESS,경상북도,2023-11-01,393153080,345159563
ESS,광주시,2023-11-01,10794880,9677640
ESS,대구시,2023-11-01,12740008,11065318
ESS,대전시,2023-11-01,269480,227560
ESS,부산시,2023-11-01,13760876,12306000
ESS,서울시,2023-11-01,60520,33920
ESS,세종시,2023-11-01,4209660,3767180
ESS,울산시,2023-11-01,1860620,1527460
ESS,인천시,2023-11-01,24106346,14403696
ESS,전라남도,2023-11-01,2427758536,2226134644
ESS,전라북도,2023-11-01,297079467,260843985
ESS,제주도,2023-11-01,64681236,56191461
ESS,충청남도,2023-11-01,335776204,289280156
ESS,충청북도,2023-11-01,92844463,82586974
ESS,강원도,2023-11-02,333072833,290535096
ESS,경기도,2023-11-02,91711103,80140079
ESS,경상남도,2023-11-02,167611987,150697371
ESS,경상북도,2023-11-02,406254391,364117045
ESS,광주시,2023-11-02,9632480,8491080
ESS,대구시,2023-11-02,12681678,10909176
ESS,대전시,2023-11-02,270800,227600
ESS,부산시,2023-11-02,13709068,11954764
ESS,서울시,2023-11-02,486120,411440
ESS,세종시,2023-11-02,8319920,7347920
ESS,울산시,2023-11-02,1986720,1613820
ESS,인천시,2023-11-02,37701911,29373107
ESS,전라남도,2023-11-02,2495915259,2244666520
ESS,전라북도,2023-11-02,302345783,267462515
ESS,제주도,2023-11-02,73171770,64332076
ESS,충청남도,2023-11-02,521295045,462914981
ESS,충청북도,2023-11-02,215518767,190897180
ESS,강원도,2023-11-03,229067937,206100263
ESS,경기도,2023-11-03,43713955,37247493
ESS,경상남도,2023-11-03,175409325,153745253
ESS,경상북도,2023-11-03,401163327,361346228
ESS,광주시,2023-11-03,10288840,9056400
ESS,대구시,2023-11-03,13917576,12011832
ESS,대전시,2023-11-03,269960,226720
ESS,부산시,2023-11-03,13576136,10544920
ESS,서울시,2023-11-03,212880,166800
ESS,세종시,2023-11-03,7449580,6680180
ESS,울산시,2023-11-03,2059120,1632480
ESS,인천시,2023-11-03,11784872,19771477
ESS,전라남도,2023-11-03,2388871635,2170855992
ESS,전라북도,2023-11-03,271649365,244039615
ESS,제주도,2023-11-03,82914176,73435082
ESS,충청남도,2023-11-03,343477406,301751224
ESS,충청북도,2023-11-03,172138459,154000423
ESS,강원도,2023-11-04,142443944,122831428
ESS,경기도,2023-11-04,43824683,36838963
ESS,경상남도,2023-11-04,104381303,91185367
ESS,경상북도,2023-11-04,202778343,188992004
ESS,광주시,2023-11-04,8194520,7076440
ESS,대구시,2023-11-04,12447950,10717742
ESS,대전시,2023-11-04,103800,77520
ESS,부산시,2023-11-04,5793736,7437420
ESS,서울시,2023-11-04,245480,194160
ESS,세종시,2023-11-04,1425460,1242900
ESS,울산시,2023-11-04,484000,307360
ESS,인천시,2023-11-04,17399687,12070552
ESS,전라남도,2023-11-04,1798244866,1585320819
ESS,전라북도,2023-11-04,164124023,145016827
ESS,제주도,2023-11-04,39376973,33265658
ESS,충청남도,2023-11-04,181480171,152588878
ESS,충청북도,2023-11-04,51622358,42314578
ESS,강원도,2023-11-05,152115161,128255385
ESS,경기도,2023-11-05,29629518,23576030
ESS,경상남도,2023-11-05,100721883,81804257
ESS,경상북도,2023-11-05,283629670,227147508
ESS,광주시,2023-11-05,5611800,4686360
ESS,대구시,2023-11-05,8787602,7379068
ESS,대전시,2023-11-05,118960,89600
ESS,부산시,2023-11-05,7269792,8003552
ESS,서울시,2023-11-05,141520,94760
ESS,세종시,2023-11-05,4257400,3655600
ESS,울산시,2023-11-05,742140,498140
ESS,인천시,2023-11-05,23037517,11257122
ESS,전라남도,2023-11-05,681296540,558027016
ESS,전라북도,2023-11-05,161533006,138274920
ESS,제주도,2023-11-05,108058604,93819477
ESS,충청남도,2023-11-05,215284540,180396361
ESS,충청북도,2023-11-05,132972199,115573188
ESS,강원도,2023-11-06,149880563,123343574
ESS,경기도,2023-11-06,44346469,37531539
ESS,경상남도,2023-11-06,58639721,50930850
ESS,경상북도,2023-11-06,205570797,166754967
ESS,광주시,2023-11-06,6119520,5188880
ESS,대구시,2023-11-06,4588304,3525054
ESS,대전시,2023-11-06,158080,128120
ESS,부산시,2023-11-06,4617608,4109172
ESS,서울시,2023-11-06,198080,154280
ESS,세종시,2023-11-06,6209680,5433860
ESS,울산시,2023-11-06,402700,287880
ESS,인천시,2023-11-06,15836301,19607528
ESS,전라남도,2023-11-06,1250998430,1095311389
ESS,전라북도,2023-11-06,171061565,148490236
ESS,제주도,2023-11-06,93505189,80069695
ESS,충청남도,2023-11-06,357221143,310409325
ESS,충청북도,2023-11-06,83041385,71587209
ESS,강원도,2023-11-07,354532339,318762032
ESS,경기도,2023-11-07,93921223,82779367
ESS,경상남도,2023-11-07,164766442,139124749
ESS,경상북도,2023-11-07,392255638,366081208
ESS,광주시,2023-11-07,10037560,8804120
ESS,대구시,2023-11-07,13996144,12146576
ESS,대전시,2023-11-07,275120,226920
ESS,부산시,2023-11-07,16835580,14745392
ESS,서울시,2023-11-07,532960,465240
ESS,세종시,2023-11-07,8146320,7282800
ESS,울산시,2023-11-07,2084800,1480740
ESS,인천시,2023-11-07,31554744,24230404
ESS,전라남도,2023-11-07,1807997102,1644069311
ESS,전라북도,2023-11-07,304240880,268390364
ESS,제주도,2023-11-07,104150620,94731105
ESS,충청남도,2023-11-07,517948447,458127263
ESS,충청북도,2023-11-07,214812787,186911552
ESS,강원도,2023-11-08,339135998,302685235
ESS,경기도,2023-11-08,90222261,79306133
ESS,경상남도,2023-11-08,148851827,135829721
ESS,경상북도,2023-11-08,369242990,349408049
ESS,광주시,2023-11-08,11300280,9898600
ESS,대구시,2023-11-08,13114038,11364248
ESS,대전시,2023-11-08,271120,227560
ESS,부산시,2023-11-08,13972404,12449112
ESS,서울시,2023-11-08,491120,429800
ESS,세종시,2023-11-08,8270240,7402680
ESS,울산시,2023-11-08,1883180,1617740
ESS,인천시,2023-11-08,24490798,20720707
ESS,전라남도,2023-11-08,2465981655,2219022162
ESS,전라북도,2023-11-08,300217988,266197983
ESS,제주도,2023-11-08,55679672,53128516
ESS,충청남도,2023-11-08,517759087,459443183
ESS,충청북도,2023-11-08,209550336,191248640
ESS,강원도,2023-11-09,266058906,229954383
ESS,경기도,2023-11-09,55812199,48746702
ESS,경상남도,2023-11-09,140349358,124041193
ESS,경상북도,2023-11-09,391096015,318585362
ESS,광주시,2023-11-09,7831440,6842760
ESS,대구시,2023-11-09,12498206,10619620
ESS,대전시,2023-11-09,75960,52960
ESS,부산시,2023-11-09,13789744,12566332
ESS,서울시,2023-11-09,262280,215600
ESS,세종시,2023-11-09,5347760,4776860
ESS,울산시,2023-11-09,1828980,1566480
ESS,인천시,2023-11-09,24599168,16494584
ESS,전라남도,2023-11-09,1809635464,1605710791
ESS,전라북도,2023-11-09,123868891,108183120
ESS,제주도,2023-11-09,36175188,30633866
ESS,충청남도,2023-11-09,309766475,274932046
ESS,충청북도,2023-11-09,153783131,137686887
ESS,강원도,2023-11-10,332831535,306178635
ESS,경기도,2023-11-10,95801867,83269061
ESS,경상남도,2023-11-10,151505179,129231841
ESS,경상북도,2023-11-10,343813924,324675118
ESS,광주시,2023-11-10,10897480,9597200
ESS,대구시,2023-11-10,7981184,6781554
ESS,대전시,2023-11-10,273560,226320
ESS,부산시,2023-11-10,15305188,13849008
ESS,서울시,2023-11-10,528640,462920
ESS,세종시,2023-11-10,8495200,7559680
ESS,울산시,2023-11-10,1929340,1500100
ESS,인천시,2023-11-10,40664760,36395850
ESS,전라남도,2023-11-10,2233379279,2009404387
ESS,전라북도,2023-11-10,297049771,259654070
ESS,제주도,2023-11-10,97920595,86423868
ESS,충청남도,2023-11-10,522488063,461912768
ESS,충청북도,2023-11-10,205117145,182456517
ESS,강원도,2023-11-11,260482279,223801044
ESS,경기도,2023-11-11,78740496,69124292
ESS,경상남도,2023-11-11,152040171,133129560
ESS,경상북도,2023-11-11,295768668,211907063
ESS,광주시,2023-11-11,10962120,9664560
ESS,대구시,2023-11-11,8625892,7262578
ESS,대전시,2023-11-11,141200,102800
ESS,부산시,2023-11-11,16373884,14727216
ESS,서울시,2023-11-11,424800,365040
ESS,세종시,2023-11-11,3135340,2682220
ESS,울산시,2023-11-11,1422800,1221700
ESS,인천시,2023-11-11,36913235,31793247
ESS,전라남도,2023-11-11,2182878379,1962882099
ESS,전라북도,2023-11-11,205197520,181038995
ESS,제주도,2023-11-11,106718809,96948516
ESS,충청남도,2023-11-11,397458883,354640849
ESS,충청북도,2023-11-11,132056581,117690916
ESS,강원도,2023-11-12,353990552,316333622
ESS,경기도,2023-11-12,94439232,83838246
ESS,경상남도,2023-11-12,160742710,140782518
ESS,경상북도,2023-11-12,398898695,365839014
ESS,광주시,2023-11-12,9838160,8479360
ESS,대구시,2023-11-12,9871300,8424954
ESS,대전시,2023-11-12,156320,116320
ESS,부산시,2023-11-12,16375828,14789460
ESS,서울시,2023-11-12,518640,452680
ESS,세종시,2023-11-12,3622500,3105380
ESS,울산시,2023-11-12,1790980,1435940
ESS,인천시,2023-11-12,35653356,32582690
ESS,전라남도,2023-11-12,1726565280,1543631013
ESS,전라북도,2023-11-12,166827440,140223488
ESS,제주도,2023-11-12,81344980,72856445
ESS,충청남도,2023-11-12,217328623,185473637
ESS,충청북도,2023-11-12,199699974,177794992
ESS,강원도,2023-11-13,350025728,316301284
ESS,경기도,2023-11-13,94054933,84919372
ESS,경상남도,2023-11-13,161869383,143822632
ESS,경상북도,2023-11-13,408200512,363173563
ESS,광주시,2023-11-13,10309760,9190320
ESS,대구시,2023-11-13,9886170,8445262
ESS,대전시,2023-11-13,276080,226720
ESS,부산시,2023-11-13,16537848,14814064
ESS,서울시,2023-11-13,513760,449960
ESS,세종시,2023-11-13,4094060,3567500
ESS,울산시,2023-11-13,1795520,1438180
ESS,인천시,2023-11-13,39381407,35862532
ESS,전라남도,2023-11-13,1657516833,1484815198
ESS,전라북도,2023-11-13,289122808,253566347
ESS,제주도,2023-11-13,83447215,73819831
ESS,충청남도,2023-11-13,582054154,512418299
ESS,충청북도,2023-11-13,217784197,193987896
ESS,강원도,2023-11-14,358072990,315048394
ESS,경기도,2023-11-14,100559671,89503549
ESS,경상남도,2023-11-14,161042689,142273502
ESS,경상북도,2023-11-14,402008510,365376879
ESS,광주시,2023-11-14,6735920,5752480
ESS,대구시,2023-11-14,9799456,8405072
ESS,대전시,2023-11-14,267320,224760
ESS,부산시,2023-11-14,16521156,14940472
ESS,서울시,2023-11-14,482720,421320
ESS,세종시,2023-11-14,6455680,5779980
ESS,울산시,2023-11-14,1785580,1453220
ESS,인천시,2023-11-14,26087504,28223161
ESS,전라남도,2023-11-14,928255877,821843529
ESS,전라북도,2023-11-14,269322669,241554762
ESS,제주도,2023-11-14,92594828,83638074
ESS,충청남도,2023-11-14,493579982,442093005
ESS,충청북도,2023-11-14,205781316,184434228
ESS,강원도,2023-11-15,345357582,312352302
ESS,경기도,2023-11-15,82949854,73713149
ESS,경상남도,2023-11-15,154804726,137456660
ESS,경상북도,2023-11-15,419875312,362173803
ESS,광주시,2023-11-15,11018160,9733800
ESS,대구시,2023-11-15,13821222,12237578
ESS,대전시,2023-11-15,269240,227840
ESS,부산시,2023-11-15,16476672,14917000
ESS,서울시,2023-11-15,414120,357400
ESS,세종시,2023-11-15,7324840,6559720
ESS,울산시,2023-11-15,1785340,1543960
ESS,인천시,2023-11-15,10517713,8871505
ESS,전라남도,2023-11-15,2400951902,2135054075
ESS,전라북도,2023-11-15,300061362,263074481
ESS,제주도,2023-11-15,60884931,54791836
ESS,충청남도,2023-11-15,511085302,456424900
ESS,충청북도,2023-11-15,204027491,184759756
ESS,강원도,2023-11-16,66366658,49816964
ESS,경기도,2023-11-16,6033040,3595551
ESS,경상남도,2023-11-16,49171128,38487937
ESS,경상북도,2023-11-16,171714718,119769488
ESS,광주시,2023-11-16,1427120,856120
ESS,대구시,2023-11-16,4546464,3582804
ESS,대전시,2023-11-16,26760,0
ESS,부산시,2023-11-16,5651116,5177012
ESS,서울시,2023-11-16,36480,3080
